skill_id,skill_name
95e15538-84a7-4af2-9e54-374329824d4b,trinity health
efce4838-780e-4c10-a998-1d3c5e77e9b8,saint joseph mercy health system
33b928ee-e4f0-45d2-83ed-ada0efd40149,sjmh
7b559944-b901-4a03-b99b-e2cdcfb1d221,budgeting analytics
fb378ede-e098-49dd-b1d5-c03220e41134,cognos
bce0ceeb-67d7-4af5-83e4-c98f4b8c67a8,financial forecasting
cdb149cb-ed36-4988-a54d-86cee2a1b10f,financial management
d48be0a0-1ec8-42fc-aa6c-ee9d3f62b822,hyperion
6afa4c3e-e580-435d-81fe-6bcecdd4fb24,microsoft excel
f2100c65-31ed-4a35-8dc2-33030501c13d,microsoft powerpoint
22e539a8-5933-403e-8492-885edfdccecb,oracle
cac638f9-4d68-4999-8896-9727f3720f00,presentation skills
bcae2b08-2e71-402c-9114-eb6d693c139d,procurement
9ac2d883-e6e5-47a9-921e-1fb311500497,statistical analysis
a957cecd-e029-435c-af31-1ad5c0fd16ed,tm1
3f046a57-f83b-4859-a54e-3bd82f861db2,variance analysis
bb91c092-e2a3-4aa5-96c8-37393161858a,written communication
4690bc4e-09eb-47f4-9173-294a3ebf7127,registered vascular technologist
93d2ef5e-c71e-415c-afee-d5e1cfdc35f3,registered ultrasonographer
b72b5ec4-02c4-4483-b684-fd47d7251200,lsue student supervision
ba4c33f9-dc1b-42d5-9120-0edfef6d0f57,ultrasound technology
0cc2ca51-3368-4909-9025-643380175fb1,xray technology
2eaee9b3-8ec0-4c0f-b58c-b88f13fec11c,mammography
63333f30-7c7e-482f-b0e5-f7de5bfb312d,ultrasound equipment maintenance
083489dc-65d2-4582-9744-1f0dfb5601c8,policy and procedure manual
124b11b7-a913-42a8-96e5-360e1e30d7fc,safety protocols
6c7fad7f-b46a-4ca4-b181-4ddd2b9082db,jcaho planning
510658e4-f346-4dad-aa06-daf203cb2a5d,patient modesty
2a5d32d3-7252-4fb4-a4c0-4f83cc00dda8,patient privacy
c62e35a2-8db5-4a62-8a80-000e137409d0,hippa compliance
242be469-99ce-49d5-a867-07a2ac1a4786,universal precautions
20d6c0c3-2c82-40b7-adf7-71fec34f74fa,clinical psychology
4a6cc058-4695-4bd5-b575-9d07d6a7b754,hybrid model
a260ab5f-8046-405d-b513-d97cf6ce6ea8,telemedicine
819f5722-74e5-45a7-9c0f-ea0ffdf47fde,digital technology
0b692917-790e-40d2-b1df-afee3eb18e2c,mental healthcare
5156ea19-c574-4362-bb76-2d771a4318ae,assessment planning
7f7891f5-fcd8-452c-8f2d-bd457a9923d4,report writing
0e3f8b73-f75b-4d3e-8e26-6f5c40ae0ed8,therapy
004d0a49-ef96-4dd8-9d0a-f5c3048fb226,treatment planning
1f81800d-d94e-48b6-bd0e-5f165eb638d6,psychological testing
d9cf0803-a904-4c95-b66a-2c6fcc48d587,licensed psychology practices
254112f2-b2de-4833-ae00-29ba3d438448,credentialed in oregon
9ce8cd18-8443-43c5-98f8-c7d1f57c32bf,commutable distance
02f34953-69aa-4f2a-a237-c74ae9570a84,outpatient care setting
945c3f00-4cc5-4188-ac4c-7b32e07f0e83,behavioral health practice group
0a81d4ae-99a0-46b7-b7e0-fe3af268ea61,food safety
e7f41f42-9b58-42b7-8a19-079837670b9b,reporting
54953197-11eb-43cf-883c-2843e1c24a7c,sales promotions
0600cb1a-629a-46d6-b8d6-d7dff2e1cf38,service procedures
eab455ce-fc89-4d20-863a-612410240293,kitchen management
1d8fc568-3224-41ff-9ff3-6b56aae81e9d,food quality
bb273a7e-3c7c-48bc-8881-c9e3ce50cbdb,food cost control
05d46a82-d3ee-4606-97c2-3be1a391d182,production procedures
7cc366f5-4348-4029-9bf2-bc28a2f2b27d,crew hiring
c9a6ab6c-c338-47f2-828c-bf0f776ee132,crew training
74549e47-1592-492f-b18e-5eae293150f0,crew scheduling
84693ff2-1159-43d3-bb5b-6d0dd4aff3a0,performance recognition
0ddc775e-89fd-40af-8cf1-c12efb81f8ef,restaurant management
29199e8d-d779-4af8-80bf-dbbf854e969e,hospitality management
b3ee6800-6eab-4bff-a58b-2beffcaa42ea,fun
e72e1f63-6b6f-435f-beab-5c6db031f90b,fastpaced environment
5ec7de02-fcc7-40da-9e38-c9c07a6acb25,high school degree
b9a92b30-010a-4db2-902f-77df960569d0,college tuition assistance
aca12322-06dd-4297-95e6-3eea07d467ac,english as a second language
7783eb08-5869-47c6-8ba8-eea41500868d,medical coverage
8ba8b71d-99f1-4591-98a9-bc9f1506ed62,dental coverage
65fe63f9-a3ac-40d1-9862-b29a59d0ad96,vision coverage
0df4c2a6-0064-43c0-b1e4-24059ec4b4a6,service awards
3c0af093-2e63-4ab1-a7aa-82bb6e2f1f82,matching gifts program
d96a35b4-7be4-471b-9b24-5ec0be601017,bonus potential
0b4e9547-3180-4549-9c72-b4d2b1663e02,public relations
45e14b6e-a336-4304-b776-9c8586f27610,planning and zoning
0b1d16bf-4e7c-4500-9d7d-fa6522f35063,building codes
f17c9b79-dd57-4d46-9255-bf507156622a,land use regulations
85907189-bfe8-48ef-94dc-af757aa6ce76,surveying
3240a6c2-9ad4-455c-9cc9-97d756517da6,geometry
6d135469-6394-4ca3-afd5-68bf425a7e5c,mathematics
a8a04cc6-3308-4994-9405-5d062e6d3e73,employment law
d25adfa2-501f-4d8c-a6c9-040fbb999287,general law
9e88f24e-51f0-4186-ba6b-853194622062,attorney
2d503ba0-1d2c-49b6-9fd6-70256b5d195b,client service
a318318b-f896-4f79-8dbb-d75c6a6816e5,civil litigation
110ff318-e3d5-4c2b-922e-536e18a574f7,employment management
abe44dc4-93af-4ee8-b3bc-168d098b1b75,asset protection
2cacf82a-5d8c-4c09-a18e-09d24542fbae,intellectual property
09a6c6c1-71bc-4b6a-b102-0d50e1e7c249,trademarks
1a5287d2-cc7b-492b-86c5-bf85e3527dde,patents
4c8efd8e-f6d8-4d06-94f3-1bbf6b26de4c,employment visas
8b375b92-a95b-4a28-bf25-5a076dcec2b1,corporate bankruptcy
acf8d1a6-b946-4b87-935c-075abc14f359,estate planning
76c603a5-618b-4c5c-9810-1aac110122b1,criminal defense
a3e10866-dc8f-461f-ab1b-59a5670ed858,appeals
7ff4f2cc-9434-4163-86df-48b3c927acbf,family law
c06a5c69-a2d0-4e6f-b286-458966fb4c10,bankruptcy
ba54afe0-87ce-4b0c-89de-2924ae2e022f,immigration
53aad10e-257b-414f-9689-c2e11eb5f22a,personal injury
45cc9d68-32bc-42e8-8eb0-805d683fdfdb,medical malpractice
0580ca17-5a96-4dd9-9d50-805dd35450a8,photoshop
1cf75f95-2ec8-4c25-8430-a474fd7e0dbc,illustrator
e41d3fbe-3137-4526-9047-4594947cd86e,indesign
e7e2ae4c-e1ac-416d-8828-95cf5cd2367f,typography
2a97bdc9-16f8-4122-9fed-9ed448fe6bc3,color theory
ff17c00d-b567-48e0-8952-3d5f2486219b,layout
0d6b6e1d-c0ce-46ac-8584-143cf53e2ba3,graphic design
a121268f-141f-4509-8b4f-e1740e7067eb,advertising
46adc115-8aa9-4e98-861c-7d07531f49a7,printing
ea2e8f8f-2fdc-4c50-a30a-e705c36b9246,visual communication
11038dea-0abd-4c05-8e55-9305886e1339,bachelor's degree in industrial/graphic/interactive design or fine arts
1e5bdb24-df4a-4fcf-8956-067a20f6cea5,production
e93ca1d7-f741-4a02-85c7-aa2fc6ad11de,chemical engineering
4babf955-801e-40a3-858d-caf1dcc70f13,process engineering
5f6b8f4e-8571-42dd-b4b7-fb2868c55e46,incident investigations
0532ee2a-1ebb-42a6-bf04-d7e3099ab031,process safety management
2dd9b85b-14c4-4a8c-9911-9c926c7b3159,data historian
c80ec530-bb46-43db-ada1-90c3c6388710,lab analysis
970d08e5-6223-4aff-89a5-f75921922981,root cause failure analysis
96ee72e4-78ba-4943-be2c-cf1663900383,design input
785456ba-4f36-44ce-b778-419a8041abc5,design review
171fc0a3-1373-4378-ac2f-339ee872c14c,process flow diagrams
8b756ec3-9cfa-46fd-b60c-537dbe72a6eb,piping and instrumentation diagrams
d312e7a1-90ea-402a-abf9-a73f834b0457,standard operating procedures
67a70173-97f3-48de-8161-411ac5a4a193,production improvement
c45e38e1-c256-4a50-b591-289ee2afd378,reliability improvement
d06629c0-f872-421a-b508-89120c0399ef,efficiency improvement
58627b76-6d2d-4227-9805-64e30fbf412f,cost improvement
78260aea-c603-4ee0-ad85-942bcc31c2a9,catalyst changes
5c9682f4-032d-42c2-9a2d-069c382e1d3a,ammonia
68d0e62c-c5d0-40a2-9cf8-1ca3c198a0f5,fertilizer
e72c264c-eff0-4ae9-8e30-d3832f2877f6,mentoring
a051b939-4136-4833-ac39-6a77c345c3fb,coaching
38c51f17-af1f-4b46-abc6-d8a5fc6229ae,strategic planning
a36a4b66-ebb0-41e3-9274-6f89cfe2b286,execution
9b74dd96-f504-4345-879b-8ddb8c19ba92,customer relationship management
44729433-82fa-479d-96ec-cbc37e492be5,compliance
b47911d1-87d7-4423-b505-f0f0c26c3c06,regulatory
cf9335ab-a156-4f60-84af-4d965ba12a81,pharmaceutical sales
76e894d1-e170-4fc6-a5f8-7538fd3d6b07,strategic thinking
1b4bdc3c-4221-4941-ba09-b6d77abb5260,talent management
31c7b1f4-b2b8-4a8b-932c-7566fed454f7,word
6f0f0023-e844-4cc8-a915-662372483617,outlook
346dc24a-7195-4c77-9c6d-a3dc9b1f4dc7,database applications
bdb9a152-47ad-4639-be58-79ef44819c02,business
58554465-3f8e-4f63-bc4e-410e5f0c1956,life sciences
b8f989cf-953f-46c8-af2e-6eb9e543dd42,crm
6206d729-9a89-44fe-84af-b861f69d7015,salesforce
d2a2d793-cf1f-490f-aa0d-4fdea10bb1b7,sales associate
d2ee4879-f464-421c-b106-9137cd9cae68,beauty advisor
6840c564-1784-4bf9-874d-33acb68164c9,product recommendations
de265dec-36e4-48da-8f29-7341be3bcea7,lifting heavy objects
1df1e311-5727-4609-8e28-57b69745e3ba,ability to work in fastpaced environment
f66d43d2-e6b7-448d-a939-60e08d5befbc,patience
f46dd554-bbde-4567-a3ad-17ad63a9da92,ability to work in a team
d502b397-047f-4335-9f3f-7a922ebca684,ability to work with customers
3ce6c574-8e65-40fa-aabf-b7cc5a4c07d3,ability to multitask
6c1275a8-5c14-4667-b17e-c5e796e65214,ability to meet deadlines
256bb792-8a8d-46f8-b18d-860483467b68,ability to follow instructions
d9543b78-745f-489a-8fb4-14338122c5f7,ability to work independently
ef11d02b-978b-4d1f-a2cc-ad846efc5790,ability to operate a cash register
3099f591-8cb7-48e1-931e-4838f7c5459c,ability to use a computer
19c91531-2f66-4b6b-8e90-ede6fa21eeab,service à la clientèle
e8e0ccdb-ba22-471f-8fad-6b120f35eeee,communication interpersonnelle
8c34a678-3ab5-487d-ab93-245a06dfa595,écoute thérapeutique
c67385fd-bb22-4a79-b666-f28e10e35966,expérience client (cx)
2d174621-9b0c-430d-ad86-2b403fbccf2c,gestion de la relation clientèle
6541d131-43bd-4dc8-8433-7f2d89378431,operational efficiency
3c9fe822-6ce8-4344-92b9-253ed8072ee1,contrôles internes
c4513ce9-9782-4b0c-b605-2b28cd4be3d4,gestion de trésorerie
4818ee4c-0ccd-43a5-b8a1-2ed961f80534,gestion de projet
69185f0d-d134-43ff-8f32-c6164430b1e9,gestion du temps
0a06d6b5-d89b-45b5-a639-d0033f056d79,gestion des priorités
648affa2-190c-4c37-88f2-00d691a101f9,résolution de problèmes
42b595bd-a532-4659-9f97-2924bcf2e6f6,prise de décision
3538cd91-ace9-4250-8c3a-a4c920436fac,adaptation
7609e38d-d2af-4056-8fda-d5f383f3695f,créativité
85546d0d-32ba-4d4d-a19a-340827d49b29,travail d'équipe
30c85930-17bf-4176-b2ef-03219146f4ae,communication écrite
73c51348-07c8-4fb4-b9d2-51da96239a87,communication verbale
9b0b549e-5387-4445-b55b-2fdab06f9518,compétences informatiques
47665a18-c20c-40a5-9407-39175d043098,connaissance des produits et services bancaires
93de3a73-5c91-4377-91ed-e68e57d7ee9c,connaissance des processus et procédures bancaires
9dcff49e-c35d-4296-b723-0cbd935e6593,connaissance des réglementations bancaires
d02aa799-2537-4a58-9cac-ea422c8fb951,gestion de risque
4066f521-9b40-471d-8333-ea2a6d1e64e5,gestion des budgets
9aca98eb-04d1-4501-9ebd-cc5b7b7187d3,analyse financière
2519e85a-57c0-4037-84a0-3e5c5041293b,managerial skills
6899e772-80c8-43bd-b316-394e585bc1de,clinical background
107f4bd4-8151-40d1-9b22-7b8c1c7b850b,medical office experience
8dbcbd9c-5de4-4624-8a6a-532af8daaef2,handson management
f8a45223-fa07-4761-9682-6b7f737dc673,people skills
07c107ad-e656-427d-a768-e2f667ea45eb,medical assistant
a23d8344-daa5-4148-9915-5a5a2108affa,lpn
349f1606-de76-43d8-9437-9b01f2927c23,emr
c785a3cb-2b1e-4db7-8997-841975d1ccdf,epic
8adb37b3-60a0-4864-86dd-12b99199a6ca,billing
e4000cd0-fed6-4078-8cbf-a252b06232f1,coding
b677a36e-7733-4a48-bcd2-53fd2bc92b99,pediatrics
941e3b51-62a7-4399-92c6-6517a698371a,scheduling
b333bdd5-9ecd-42aa-a4a1-4a6bd53f373c,supervision
b2c678fe-6a36-455e-9bc8-d046892d53ed,urgent care
3302afc5-27f3-485e-884e-aba3d187a663,detailorientation
b73c34ac-00e8-44b6-895a-b372dcf59f0a,cleaning
d9c4aa6c-5b0d-4495-848a-6098d796f256,stamina
3375f393-5bcb-4dfd-bd24-472badbec9d6,availability
9e09cde1-73fe-4153-95d8-78378e29badf,cleanliness
879c56d2-f5a8-4280-adf3-1735148bf29e,law compliance
fe08a9ed-a597-4258-953d-cfac2fbf9597,ophthalmic industry knowledge
4b4f414a-c7f7-4c96-80a6-3fb1c86dd7fc,contract negotiation
7534f178-ffcc-4866-b92d-01f341de6151,salesforce proficiency
e5eef3bb-5670-495b-ae8f-9cdb9d6c3510,safe driving practices
8f8774a7-fd49-4f88-bfab-c95cb3691a44,diversity awareness
3c9683cd-b7d3-4746-8df8-fb0db376e4a4,planning and organizing
6cb8f9fc-6fb6-437f-9281-9f09a35c9bad,cataract equipment
49d77ed1-cd5e-4c93-b855-35b2212e6a22,travel healthcare
50677d78-898e-4d41-bb06-e3e670918711,medical
061a5760-fb4a-4138-9837-ef78ad66d313,dental
f262e3c8-2261-48de-b74b-9c1c4bc8750d,401(k)
c84dc2fa-8d04-40f6-b5eb-e6a52a44988c,compensation
a903fe49-e626-483c-a535-938ebadfe3c2,per diem
00ba7d26-6500-4920-932e-c66f116d22f8,certification
95993077-c774-4afd-9601-cf847e4e81ef,liability
22c2f953-ce54-44e7-9965-c3e71e300fb2,equal employment opportunity
1155dbaa-9731-4a2a-aebc-d10b2ca44a3d,motors
e9c64216-0301-4596-918c-edeb2b4bf897,sensors
b984f1ff-d2f3-4c1b-9d56-9f6a23d4542d,connectors
1cd94296-8953-481b-aee9-1ba510b5daf2,cabling
a1a49497-0f44-4469-9e3c-08f911086df9,control methods
0b9508a1-144c-44a6-89a8-9278abbc39af,product design
8e520eef-570c-4115-a22c-86ee1580d02c,proposal
e477d951-3874-4880-ab3a-fe9e1b57ba1a,development
fe6eb819-b943-446a-acca-7853fce3ad53,verification
3ad4db91-20ec-45bd-9381-e2a1b87e9837,product support
7a1993b2-497f-404f-920a-1062ff8fb25d,program cost
e43b6b50-088e-4152-b8b7-27366542e4dd,schedule
da0425e8-8e32-41f5-ba7e-9829076ed895,performance requirements
16635a10-ce96-4e59-a096-0f561aee0b5a,test equipment
c6d263e7-024c-4cdb-be94-5b59cf8d83e4,control system design
63c893b7-5c9b-4886-bfdd-d8d13254256b,circuit design
f6ab4ec2-a7f0-45ed-ba0d-4e2fe951ab02,pwb layout
a46fe912-fbb3-442c-a3fa-42875e08053e,software
8220786a-f9b0-4ec5-9cfc-b1293ecc72f3,emi design
a0f0a91b-7b70-4ce5-af24-53a70f28a7d3,throughput
ea3ed5c6-c6d3-4477-92d5-54c82dd426f5,special assignments
8fe0aea1-dc49-4bcc-b3a4-6cde2e9f72a2,aerospace design requirements
1531adb4-e7d9-47c6-9a19-e428609cea9d,control systems
d4e85f28-57c2-4bdb-b03a-16d67b3a4fbb,aerospace software development
b40f5210-40d0-45ae-95ff-7150221870be,electronic circuit design
7c89ed60-4af4-4617-a6f9-2aee51314d15,certification testing
443e20e8-07e7-46be-8435-b8639d8cde0f,labview software
bc168305-5485-48cb-86c0-7785cec81248,matlab/simulink software
a1c78f18-bf3e-4685-8991-0b1ab84486b4,aerospace configuration management
45347b8b-2ddc-4ee0-be06-feb051e8b2a6,quality engineering
c2f50f6d-6a5d-474a-93f7-a5bd28091109,quality analysis
86d9f011-31bf-4b37-895a-c43d09c03b62,corrective action
7b3dae18-0f58-49d1-9854-90bd73cee6c0,quality plans
fb7f462d-5d94-486e-ad84-c48f5fc96ecc,failure analysis
b3d2eb7d-1683-47e3-9582-c25584dcd02e,material review board
8c9a416d-8b88-401a-b5f9-b81410669afa,program quality engineering
9a0d150d-aa6b-487b-8763-dcd6d1d056a8,supplier quality assurance
99d2e36d-55e1-4e26-b5dd-dfe14a402b09,first article inspection
5adbae4e-d73d-4a9d-aab8-067618f27165,configuration management
56aa1743-c9f0-4c03-872e-ff79f13f7704,program management
76e49595-4ab9-4c71-b4d7-c9b242cd9812,production planning
658896b6-9571-464c-9912-51132a999f8a,purchasing
5c7fbc0f-40da-4e6a-b79d-df5047b29135,trend analysis
4b4224ed-a714-4a4f-90dc-18398f74f0ce,customer quality assurance
90123bbc-8a90-4758-a37e-82e1f7568e42,corrective action databases
c49451ff-a52c-44e1-b7c2-f583de6db317,mes
d7528f77-2b8d-4eef-a415-fce73e386b80,meds
0b6af3f8-1e91-40d3-841e-d46e9a84bee2,qsm
7a1a79b8-43c2-4043-8b7e-cf6a2eb33e5a,vwis
7831449b-7a55-4fe2-8b16-177252e9b1da,physical demands
3e3aaab9-4609-4e4a-9952-9ae839850972,handeye coordination
5ddc9d38-1771-417a-ae59-f3b67cd5bdde,lifting and moving
def1e2cc-c6d0-44af-bb61-fcf9229ed399,full range of motion
cfaaae3d-13be-4e15-8337-aa1b9d216062,equal access to programs
927f5ae6-9f38-46a8-8f18-7d20a7609f40,services and employment
63abbe2b-f4c5-4886-b928-30af023690cf,americans with disabilities act
222f795f-15dc-4d4c-b19f-f6937ce5cf61,juicing machine operation
9567661f-b8a2-42ad-929f-d9700948e135,food processing
0daf62c1-3072-4576-8306-5df1d912879f,customer interaction
90d2a140-29ec-4263-9e16-f787ecceba70,lifting and pushing heavy objects
4a9303df-37b9-428c-b4f8-b3bdc25bbf0d,standing bending kneeling and walking
3915a2c7-663a-4c31-9497-5abe78a5f86d,online and/or onthejob training
4fc907bf-ce0b-4ee9-be6f-4f59abf3732b,ability to regularly lift 50+ pounds
c08bf210-fd3e-459a-b7cb-264319002d5c,ability to stand bend kneel walk and move
96e07781-4058-46f8-9e7c-8b05c1b89567,retail grocery warehouse environment
fcd6d3a9-761f-4442-9eb6-5e9ac2bccd9c,exposure to cold refrigerated conditions food products and cleaning chemicals
871b50f2-8951-47ea-8ac5-55c0c42e0e8d,cpr/bls
d09ee5ed-9f1a-41cc-882c-b543f415fc5e,basic life support
62a63324-69d5-479e-af05-f90afe84bc02,elderly care
751d86af-12a4-4049-9266-b28019e153b9,nmc pin
ee40c333-29d8-4b52-854e-938fa65f6107,pediatric critical care
bd5afdae-1d2e-4ac3-bbde-8403a38222ee,nurse practitioner
98a0c1e2-a186-4b01-8296-d32f94ad248f,locum tenens
7947de0b-2f5e-45a5-be7e-54589fba1592,combined unit
f3b01212-c40e-43be-9e58-ba854608cae8,pcicu
bc3d399b-6020-4d25-a799-916d7c33d2f0,arterial puncture
d75e8d8b-30de-418f-9c79-19242be7441d,line insertion
f58a7035-e30d-47db-9620-932f41b18d14,central venous line insertion
2ae37ba5-d25a-40b8-b90e-19cc62b0d3b3,endotracheal intubation
2a1de1b5-b3fe-43bc-98ea-f3796d6eb78a,cpnpac
7d22ed92-14a1-4d04-b59c-2a1280276dd0,bls
d3e2bf12-2079-40b5-a3cd-e1cd9e7cce67,prescriptive authority
e5b59445-b9a1-43ec-8fbd-352145d7e7af,app
e3600f21-a48e-4aa1-98e8-420c4f24a67f,fellow physician
924f2cb5-ba09-44df-94f9-eb6d75bb73b1,intensivist
6f37da55-3a5a-4544-bfa7-2a42f52f94ae,government
14d88ea5-0990-4dc7-841f-103b6f4b8365,malpractice insurance
c185a6df-8aa1-48a0-ae79-d8b44cdcc51c,paid housing
d25589ef-ef36-4b0d-a53a-844b2f594789,onboarding
cc84855f-4e57-4442-a759-dcd8486819fa,1099 financial consulting
a2a3507c-6f22-4614-9d6d-21f64c711081,credentialing
5b258cad-4ae4-42e7-b96d-5760aa40be2a,privileging
c21d7a47-be39-4128-a2d6-116de07528e8,licensing assistance
f8ec46d7-2804-407f-9657-0a8a03ae5b15,installation
2c4a4b88-0626-4488-ab6c-3e7060d188b4,troubleshooting
b10c710a-8cff-4a63-ac61-1be83c0512ca,ability to work at heights
4b8face8-0b77-4691-9925-9a9fb0c7aad1,ability to lift heavy objects
aecebb4e-1ceb-42eb-9a79-d3a4cbc4f46b,valid driver's license
ff9a633d-90d5-4a2a-93db-ad71900e743b,clean driving record
781e8b7b-eca8-4e59-9349-3d1600d26647,ability to travel
60fae1b5-4050-4461-870e-c215899d1ed9,aptitude to build rapport
ce7d63c5-2a1c-4a92-a819-a1d8e1a20d22,ability to work in all weather conditions
f9dd1a31-ca4f-4669-b85d-43c40f64077d,urgent care experience
a672dbeb-ea28-4b6b-988a-85fed406ba60,board certified
ff9139de-f52b-4f3c-b1b0-945f317316aa,$285000  $332000 salary
efe8e829-4178-4f18-8bad-af80ce801878,relocation assistance
2f0abc60-d257-4af7-bae4-c9485c4605b6,3  4 shifts per week
c438c4ab-112f-4a80-8d05-96c1eb4fdab0,send cv to abby.porzio@comphealth.com
c559d711-784b-4f48-b4f8-19fdad042e47,san francisco
b407596d-e938-41f0-ba61-0bf4b548434d,comphealth
80c6f3ae-df4c-43a3-b807-0f92701123e1,less than 2 hours from san francisco
28987fb3-a886-484d-bfe9-0138591a78eb,nmls license
75fa232b-42d0-450b-b823-37624d50a86e,encompass
4fc7802e-f7bd-4888-885b-d42383ee7a1b,mortgage industry experience
365401c2-b3b8-4671-864b-96dcd09fdefc,computer and internet
ef756ca8-65a5-46b7-a264-f2071d6479e8,general office environment
35f527d3-e0f5-4385-a4b8-159db1d3208f,lifting and bending
a5dc3bf2-5ef7-45c1-b1c0-2e5f8906d7ad,aus
1cacb8cc-10d2-42cb-97c4-767359186e07,credit
c654cfcb-4d71-40cd-8cdd-b5d77d534f90,title
1250d19d-6ff2-4cde-80da-ff116ea59805,appraisal
a28f9576-3cc0-453e-ab2d-4b0d3742aa26,flood
4311ab36-af92-49fc-be43-8182d4de982d,voe
b0cc0e46-0109-4968-9fd1-6950b4420429,fee worksheet
251d5908-ab3f-457c-98da-afd6092f82e0,total cost analysis presentation
74e96392-2a73-4917-93f7-79afe4ea350b,prequalification letter
a920fe32-f52a-4a69-89d2-f4371c704e26,supporting docs
d886416a-60b6-428f-9927-f4e2de097ff9,efolder
6c82e314-14cc-4f66-81b9-00c2a028604c,disclosures
72ee0574-b4fd-45ad-b2f7-70de6dff05bf,loan structure
a25bc0e0-b605-4259-bf5d-e3024795ff3f,income calculation worksheet
53cf36cf-c48a-4fe2-9106-e542349ae3d1,processor
695ebbc8-b395-471c-bd2c-fba769e4b29d,closing coordinator
6d8f952f-7d49-4379-9626-95a853809dbe,phone skills
e1415d5a-2589-4fdf-b963-82be4c2052b1,systems usage
5457c2a0-a1d5-4c16-bf2a-92ce8052cf5f,visual updates
06fa2b54-8568-4fb5-a92d-994634623c15,cash wrap
c31d3757-1a2c-4484-b26c-5f880a10995c,alterations
bcd9e823-db3f-490f-b63d-f05f52c9ad28,clinical problem solving
512a7231-7598-4313-8ad4-24404ee59a1e,data collection
83e1d7c9-8b3c-4b78-be03-f66f0ece86cb,advocacy
5639d307-a175-4987-97a6-64866c62011b,bls certification
5432fe09-604a-4a51-90e2-42e5b721ca4b,acls certification
51adc968-1750-4ecc-829e-c3ce51f4b54e,pals certification
d136ecb7-3205-47b8-8e71-26ca8369e391,rn license
effd968d-d8ad-4ce3-b808-87a9de033836,associate degree in nursing
0958bedd-f8b8-40f4-956b-c5b036dfac69,vocational/technical diploma in nursing
49e2bff9-db51-4c23-afa3-d45ec82efb25,bachelor's degree in nursing
03af138e-0331-4d63-9a88-b7176418061a,experience as an rn
c9699a0f-f292-4160-bea8-d3d82f0a874d,endodontist
427f7f86-dc2e-4afe-affe-5653b3f6a556,dental care
1eccf283-95d5-4441-8032-cb08503c0d56,dental specialist
29b8b725-39ec-4039-b150-b9f1526a26b5,dental license
ae634595-5814-409a-a5bb-3babaee64970,endodontic certificate
0db18856-d1f1-4fa5-9d36-32893b865e38,professional liability insurance
cd356774-98a1-4629-95ee-1bea44cba698,healthcare benefits
531d15c4-39ec-491c-8dee-258e2f8568d3,national provider identifier (npi)
42ff9d20-56fc-44ea-ad79-f735eb67edb7,drug enforcement administration (dea) certificate
8c7e5a63-4d0e-48d4-ac7b-041ae348c322,teller operations
160ca8f2-b7ec-4b47-8b8e-7d89ef348b3e,consumer loan origination
e1d958ae-b0c0-4bea-94b4-7436e71599e0,sales and service
bc8aa9ed-9397-4642-8d5a-46ccf614298c,needsbased selling
79dbfe3c-16c3-4c22-93b2-017d656dfc5f,consumer loans
1e5f3701-1309-41f4-b616-2c7857a325f7,home equity loans
6856169c-bd10-45aa-a9bb-aa6440c823e5,credit cards
6b399289-27c4-4d6e-a145-715cfa0bc8c4,certificates of deposit
1ad806f6-a624-45c5-ba98-b4ade89e42e1,individual retirement accounts (iras)
c4cfbbce-72a9-41ea-bd5f-b43bfb1976da,health savings accounts
68ade358-4d3d-4458-b785-d0509aee41fc,business relationship customers
ebf783f1-731d-49b3-b86d-02caeebf7007,ten key calculator
bc52a862-260c-4e9d-82a3-9560a4ab2002,federal deposit insurance act sec. 19
967e3f2b-bc76-42ac-9bef-bc60ea56bbcf,national mortgage licensing system license
b6e30385-a788-4341-b5f4-303a62654b7d,high school diploma or ged
c0e67b14-e984-4cdd-877a-aa8f424a07f6,sales and customer service experience
d46fdd77-732b-4dde-bf4f-1af94e05a1bb,teller or cash handling experience
c64dc184-d9dc-4499-94f3-56c482193ef2,consumer loan experience
cf684aa2-4025-4763-8f63-7acd4e237f9a,high attention to detail
52b65e5c-2ec4-49ef-9832-b83849e95aaf,team environment experience
81dadde0-17da-4ef9-a4fe-0461d57fba3f,ability to count and balance cash
eef5e634-ea4f-46c0-8340-8e0ed9fb72de,ability to read and interpret documents
0c3a5121-0cbe-4d80-b8a6-c90edcb2d0d9,ability to multitask and manage time
c1f93305-b7cc-4928-83ea-182bc9867ad1,experience providing high quality customer service
00df6e95-9ec3-4a18-91b9-2837cc6f9be5,beauty
2bd7a045-f15e-4f82-842f-bb88139d6e01,hair care
2804f63e-781b-4361-b731-492e66e89270,cosmetics
c32d74b6-ce2c-4710-bd20-4a4bfed83f9a,skin care
fb1cd090-8a70-464a-b9b9-cbccbf2c27e5,nails
669ae225-caed-44ca-b129-68e8d8d605cd,promotional events
9d9e2bae-df4d-496f-be99-a565784a2c66,loyalty program
afb88146-537f-412f-9f0c-82bf392f4152,physical exertion
95ee1b05-4f6c-4652-8fbb-6c7e69176207,standing
4c90c634-07dc-479b-9966-74335a6e2fa1,walking
e349f24e-f721-43ae-bbe6-5827d8d90fd8,bending
81e6fa40-5e2f-4ca7-9048-93159fa10bf9,crouching
f4bd9f84-a778-4b9d-9a3d-e072fd85491d,stooping
8a6ff4fe-b5f3-4908-b8d0-46246eb686d0,stretching
